case_id,incident_time,month,hour,season,sea_area_type,vessel_type,tonnage,leeway_key,incident_lat,incident_lon,elapsed_hours,wind_speed_mps,wind_direction_deg,tidal_current_amplitude_kt,l1_pred_lat,l1_pred_lon,synthetic_found_lat,synthetic_found_lon,delta_lat,delta_lon,l1_error_km,is_synthetic,synthetic_method
L3_SYN_1356,2018-11-11 07:20:00,11,7,겨울,연안,어선,4.0,소형어선,35.34667,126.00583,2.1,4.5,328.0,1.6,35.32456,125.99293,35.32327,126.00498,-0.001294,0.012045,1.1,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1357,2011-12-20 17:15:00,12,17,겨울,연안,어선,4.0,소형어선,35.31667,126.21667,3.8,6.7,313.0,1.6,35.3328,126.27664,35.31579,126.28502,-0.01701,0.008384,2.035,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1358,2019-09-07 14:20:00,9,14,여름,연안,어선,4.0,소형어선,35.36444,126.40472,1.92,8.6,232.0,1.6,35.3684,126.41952,35.37934,126.40397,0.010934,-0.015555,1.859,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1359,2015-04-22 09:00:00,4,9,여름,연안,유조선,4.0,기타,34.79389,126.34833,1.74,8.3,210.0,1.6,34.81073,126.36027,34.80736,126.3628,-0.003364,0.002526,0.439,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1360,2022-10-14 17:09:00,10,17,여름,연안,화물선,4.0,기타,34.86417,126.17944,0.63,7.3,227.0,1.6,34.85813,126.16985,34.8582,126.16977,6.8e-05,-8.3e-05,0.011,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1361,2011-12-14 03:50:00,12,3,겨울,외해,어선,4.0,소형어선,34.26667,125.3,1.91,6.7,308.0,0.9,34.25526,125.30226,34.25468,125.31713,-0.000581,0.014866,1.365,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1362,2019-09-21 16:06:00,9,16,여름,연안,기타,4.0,기타,34.78389,126.40056,1.74,3.5,251.0,1.6,34.80294,126.42771,34.80205,126.42882,-0.000882,0.001112,0.141,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1363,2019-08-21 08:24:00,8,8,여름,외해,어선,4.0,소형어선,34.98333,125.71667,8.0,3.9,234.0,0.9,34.97546,125.70157,34.96107,125.70465,-0.014397,0.003074,1.622,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1364,2017-11-21 11:02:00,11,11,겨울,외해,어선,4.0,소형어선,34.76694,125.44028,1.33,3.6,322.0,0.9,34.75639,125.43357,34.75942,125.42927,0.003039,-0.004301,0.517,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1365,2013-10-21 14:50:00,10,14,여름,연안,어선,4.0,소형어선,34.76278,126.26444,2.17,18.0,265.0,1.6,34.78545,126.34631,34.81029,126.33672,0.024834,-0.009589,2.892,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1366,2022-01-22 15:30:00,1,15,겨울,외해,낚시어선,4.0,소형어선,34.29944,125.71139,2.2,3.2,294.0,0.9,34.28736,125.7051,34.28491,125.72951,-0.002445,0.02441,2.255,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1367,2017-12-16 10:36:00,12,10,겨울,연안,어선,4.0,소형어선,34.84111,126.23972,3.44,5.4,286.0,1.6,34.79438,126.20624,34.78807,126.22083,-0.006312,0.014587,1.502,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1368,2013-08-04 09:42:00,8,9,여름,외해,낚시어선,4.0,소형어선,34.13333,125.28333,2.21,6.3,233.0,0.9,34.15404,125.30626,34.13758,125.31512,-0.016462,0.008864,2.001,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1369,2021-08-22 14:00:00,8,14,여름,연안,어선,4.0,소형어선,35.18111,126.115,1.56,1.3,261.0,1.6,35.1692,126.10333,35.17097,126.10473,0.001768,0.001403,0.234,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1370,2019-09-15 23:38:00,9,23,여름,연안,어선,4.0,소형어선,34.05,126.26667,4.48,4.2,223.0,1.6,34.08944,126.31244,34.09246,126.30245,0.003015,-0.009992,0.978,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1371,2022-06-08 12:35:00,6,12,여름,연안,고무보트,4.0,레저보트,34.94583,126.25306,0.84,3.2,200.0,1.6,34.95497,126.26448,34.95373,126.26237,-0.00124,-0.002105,0.236,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1372,2019-12-14 05:55:00,12,5,겨울,연안,어선,4.0,소형어선,34.98083,126.31972,6.8,3.5,262.0,1.6,34.91635,126.25572,34.90974,126.29353,-0.006617,0.037816,3.517,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1373,2020-12-21 11:18:00,12,11,겨울,연안,어선,4.0,소형어선,34.67861,126.12028,1.81,2.4,308.0,1.6,34.67026,126.11662,34.67781,126.11945,0.007549,0.002824,0.877,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1374,2021-10-11 18:50:00,10,18,여름,연안,예부선,4.0,기타,34.34889,126.14333,1.03,11.3,232.0,1.6,34.37118,126.16926,34.36728,126.16571,-0.003899,-0.003554,0.542,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1375,2024-12-02 11:45:00,12,11,겨울,외해,화물선,4.0,기타,35.28417,125.65056,1.57,6.6,280.0,0.9,35.28829,125.66592,35.28791,125.66793,-0.000377,0.002007,0.187,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1376,2024-10-12 09:24:00,10,9,여름,연안,어선,4.0,소형어선,34.56083,126.22778,5.55,4.1,226.0,1.6,34.50887,126.15272,34.49971,126.15082,-0.009158,-0.001904,1.031,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1377,2020-08-21 11:15:00,8,11,여름,연안,어선,4.0,소형어선,34.77833,126.38639,1.28,4.3,260.0,1.6,34.7746,126.38506,34.77625,126.36487,0.001654,-0.020182,1.849,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1378,2013-03-28 23:44:00,3,23,겨울,연안,요트,4.0,레저보트,34.745,126.26944,4.77,6.4,333.0,1.6,34.70969,126.28854,34.70439,126.30697,-0.005299,0.018432,1.781,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1379,2018-10-11 12:19:00,10,12,여름,연안,어선,4.0,소형어선,34.76111,126.31889,2.51,1.1,247.0,1.6,34.80544,126.37601,34.80957,126.36554,0.004131,-0.010469,1.059,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1380,2019-05-16 23:30:00,5,23,여름,연안,어선,4.0,소형어선,34.88,126.39167,3.39,5.0,245.0,1.6,34.85432,126.37625,34.85978,126.37178,0.005458,-0.004467,0.73,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1381,2020-06-02 08:37:00,6,8,여름,연안,여객선,4.0,기타,35.205,126.18083,5.49,3.7,233.0,1.6,35.28575,126.27945,35.28716,126.26641,0.001416,-0.013046,1.194,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1382,2014-09-12 16:17:00,9,16,여름,연안,어선,4.0,소형어선,34.39833,126.0,2.15,5.1,236.0,1.6,34.39495,125.99314,34.38789,126.00143,-0.007059,0.008294,1.091,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1383,2022-10-13 18:07:00,10,18,여름,연안,예부선,4.0,기타,34.79,126.26528,1.28,4.1,298.0,1.6,34.80389,126.28688,34.80442,126.27624,0.000537,-0.010632,0.971,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1384,2020-06-30 15:12:00,6,15,여름,연안,어선,4.0,소형어선,35.38139,126.40056,1.39,3.3,207.0,1.6,35.36729,126.38052,35.36862,126.37617,0.001334,-0.004342,0.42,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1385,2018-08-16 17:32:00,8,17,여름,외해,어선,4.0,소형어선,35.18361,125.9675,1.58,6.0,227.0,0.9,35.18537,125.97291,35.18401,125.97957,-0.001356,0.006661,0.623,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1386,2024-11-23 17:03:00,11,17,겨울,연안,어선,4.0,소형어선,34.78556,126.39,2.77,5.1,322.0,1.6,34.77525,126.39858,34.77854,126.41445,0.003291,0.015868,1.492,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1387,2015-09-08 20:00:00,9,20,여름,외해,어선,4.0,소형어선,34.12917,125.94667,5.36,11.4,235.0,0.9,34.14575,126.00572,34.16229,125.97961,0.01654,-0.026109,3.021,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1388,2017-05-29 07:25:00,5,7,여름,연안,어선,4.0,소형어선,34.80417,126.36472,0.94,6.8,202.0,1.6,34.79856,126.35351,34.80215,126.36146,0.003592,0.007953,0.827,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1389,2024-01-25 10:32:00,1,10,겨울,연안,어선,4.0,소형어선,34.78167,126.34639,0.85,5.1,339.0,1.6,34.77849,126.34547,34.77727,126.34651,-0.001218,0.001037,0.165,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1390,2017-03-03 10:24:00,3,10,겨울,외해,어선,4.0,소형어선,33.7,125.0,3.63,10.7,288.0,0.9,33.65549,125.01044,33.65764,125.02762,0.002148,0.017176,1.604,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1391,2019-01-28 00:03:00,1,0,겨울,외해,어선,4.0,소형어선,34.18333,125.6,1.87,7.0,283.0,0.9,34.18494,125.61884,34.18721,125.62754,0.002276,0.0087,0.838,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1392,2022-11-16 13:31:00,11,13,겨울,외해,요트,4.0,레저보트,34.95222,125.80917,2.06,4.8,307.0,0.9,34.94778,125.82555,34.94948,125.82919,0.001697,0.003633,0.38,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1393,2013-11-02 01:10:00,11,1,겨울,연안,어선,4.0,소형어선,34.55278,126.17222,1.47,2.4,318.0,1.6,34.55021,126.17306,34.55104,126.18175,0.000829,0.008691,0.8,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1394,2020-11-03 07:07:00,11,7,겨울,연안,어선,4.0,소형어선,35.01806,126.2075,4.52,5.7,325.0,1.6,35.05674,126.29509,35.06778,126.32598,0.011039,0.030887,3.064,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1395,2022-06-16 05:03:00,6,5,여름,연안,예부선,4.0,기타,34.29306,126.18306,0.73,6.6,195.0,1.6,34.28758,126.17258,34.28191,126.16794,-0.005671,-0.004639,0.76,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1396,2019-09-20 07:52:00,9,7,여름,연안,어선,4.0,소형어선,34.83333,126.36667,3.26,4.7,249.0,1.6,34.8427,126.39294,34.8436,126.39445,0.000898,0.00151,0.17,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1397,2020-11-30 11:34:00,11,11,겨울,연안,기타,4.0,기타,34.65778,126.24167,6.45,3.3,319.0,1.6,34.7003,126.32021,34.7014,126.34581,0.001109,0.025594,2.34,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1398,2011-08-21 12:50:00,8,12,여름,연안,어선,4.0,소형어선,35.4,126.38333,4.72,7.2,208.0,1.6,35.4957,126.48833,35.50179,126.46692,0.006095,-0.02141,2.052,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1399,2011-11-02 08:30:00,11,8,겨울,연안,어선,4.0,소형어선,34.08333,126.16667,2.21,6.6,5.0,1.6,34.07531,126.17544,34.08061,126.17318,0.005297,-0.002263,0.624,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1400,2022-08-08 14:02:00,8,14,여름,외해,화물선,4.0,기타,34.59389,125.59556,1.25,4.2,253.0,0.9,34.60147,125.6092,34.60307,125.60423,0.001601,-0.004961,0.487,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1401,2011-01-22 11:20:00,1,11,겨울,외해,어선,4.0,소형어선,34.55,125.6,4.0,5.2,303.0,0.9,34.57333,125.66133,34.57483,125.67912,0.001496,0.017792,1.635,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1402,2016-01-26 08:30:00,1,8,겨울,외해,어선,4.0,소형어선,34.68611,125.42833,1.6,1.6,303.0,0.9,34.69268,125.44006,34.69978,125.44973,0.007093,0.009667,1.183,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1403,2021-11-05 10:46:00,11,10,겨울,연안,기타,4.0,기타,34.74917,126.36694,2.35,8.2,330.0,1.6,34.77382,126.41944,34.76797,126.41882,-0.005852,-0.000617,0.652,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1404,2020-10-31 23:15:00,10,23,여름,연안,어선,4.0,소형어선,35.01278,126.34722,2.61,9.8,221.0,1.6,35.01314,126.33502,35.01116,126.32031,-0.001981,-0.014702,1.355,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1405,2011-07-21 10:05:00,7,10,여름,연안,어선,4.0,소형어선,34.15,126.01667,2.97,5.4,206.0,1.6,34.16232,126.03058,34.16094,126.03143,-0.001385,0.00085,0.172,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1406,2022-08-21 15:35:00,8,15,여름,연안,어선,4.0,소형어선,34.68167,126.05611,3.77,6.5,278.0,1.6,34.74168,126.15299,34.73884,126.14596,-0.002848,-0.007031,0.715,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1407,2019-09-07 06:13:00,9,6,여름,연안,기타,4.0,기타,34.80389,126.35667,1.07,4.7,214.0,1.6,34.81898,126.37574,34.81675,126.37516,-0.002234,-0.000578,0.254,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1408,2019-09-18 17:29:00,9,17,여름,연안,어선,4.0,소형어선,34.54806,126.08278,2.16,2.4,218.0,1.6,34.54564,126.07634,34.54627,126.07537,0.000632,-0.00097,0.113,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1409,2020-04-24 22:37:00,4,22,여름,연안,화물선,4.0,기타,34.435,126.06944,1.56,8.6,225.0,1.6,34.43752,126.07034,34.43048,126.07078,-0.007033,0.000448,0.782,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1410,2022-12-17 06:53:00,12,6,겨울,연안,어선,4.0,소형어선,34.76528,126.28472,1.71,4.4,276.0,1.6,34.79289,126.32646,34.79327,126.33217,0.000378,0.005712,0.523,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1411,2016-12-04 06:20:00,12,6,겨울,외해,낚시어선,4.0,소형어선,34.40139,125.36917,7.43,4.7,327.0,0.9,34.33172,125.33661,34.33715,125.38578,0.00543,0.049165,4.543,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1412,2024-09-19 17:02:00,9,17,여름,연안,어선,4.0,소형어선,34.93417,126.04917,0.93,8.4,231.0,1.6,34.93178,126.0456,34.92694,126.04049,-0.004844,-0.00511,0.711,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
L3_SYN_1413,2024-05-02 15:50:00,5,15,여름,연안,어선,4.0,소형어선,34.69444,126.25111,2.18,8.3,228.0,1.6,34.72157,126.27496,34.71023,126.29335,-0.011341,0.018395,2.098,True,provided L3 synthetic dataset: found coordinates generated from incident position and current/wind conditions
